Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VER,Red Bull Racing,10,107.706,HYPERSOFT,12,1,1,30.2,63.4,False,True,29.047,41.675,36.984,5.801000000000002,True,2.0,106.04414035087719,3.095453056146541,103.345,125.658,4.139140350877192,55,0.9716376709907429,Normal
BOT,Mercedes,10,107.814,HYPERSOFT,12,1,1,30.2,63.4,False,True,28.77,41.983,37.061,5.908999999999992,True,4.0,106.78705263157894,2.819239052735013,104.72,125.123,4.882052631578946,55,0.9742784925079399,Normal
RAI,Ferrari,10,107.479,HYPERSOFT,12,1,1,30.2,63.4,False,True,28.717,41.569,37.193,5.573999999999998,True,5.0,106.79471929824561,2.8221106320978113,104.715,124.271,4.889719298245613,55,0.9742547687805684,Normal
RIC,Red Bull Racing,10,107.826,HYPERSOFT,12,1,1,30.2,63.4,False,True,29.163,41.724,36.939,5.920999999999992,True,6.0,106.79677192982456,3.395077182046841,103.12,128.039,4.89177192982456,55,0.9691893982230935,Normal
PER,Racing Point,10,108.145,HYPERSOFT,12,1,1,30.2,63.4,False,True,29.166,41.901,37.078,6.239999999999995,True,16.0,109.45364285714287,5.274186160152864,105.389,129.117,7.548642857142856,50,0.954028711208701,Normal
GRO,Haas F1 Team,10,109.01,HYPERSOFT,12,1,1,30.2,63.4,False,True,29.452,42.187,37.371,7.105000000000004,True,15.0,108.95883928571428,3.4731910283132765,105.904,128.416,7.053839285714284,52,0.9691085270041597,Normal
ALO,McLaren,10,108.997,ULTRASOFT,9,1,1,30.2,63.4,False,True,29.46,42.229,37.308,7.091999999999999,True,7.0,107.60368421052631,3.374050952055656,103.164,127.447,5.698684210526316,55,0.9695970462263203,Normal
SAI,Renault,10,108.878,ULTRASOFT,9,1,1,30.2,63.4,False,True,29.407,41.972,37.499,6.972999999999999,True,8.0,108.05371428571428,3.160885662504825,105.211,126.917,6.148714285714285,54,0.9715785008085582,Normal
HUL,Renault,10,109.159,HYPERSOFT,12,1,1,30.2,63.4,False,True,29.537,42.394,37.228,7.254000000000005,True,10.0,108.54183928571429,3.17228234314198,106.093,127.551,6.636839285714285,54,0.9716035690305909,Normal
GAS,Toro Rosso,10,109.143,HYPERSOFT,9,1,1,30.2,63.4,False,True,29.494,42.051,37.598,7.2379999999999995,True,13.0,108.94708928571428,3.3634377990750313,106.063,125.254,7.042089285714285,52,0.9700523371550398,Normal
LEC,Sauber,10,109.383,ULTRASOFT,9,1,1,30.2,63.4,False,True,29.453,42.303,37.627,7.477999999999994,True,9.0,108.28051785714285,2.9728195370179042,105.203,125.53,6.375517857142856,54,0.9732788282432779,Normal
