Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
STR,Williams,5,81.654,Soft,4,1,,27.0,49.5,False,True,18.206,38.114,25.334,6.108999999999995,False,17.0,83.93682692307692,10.267056218840407,78.861,131.411,8.391826923076922,17,0.8910123884874982,Outlier
HAR,Toro Rosso,5,81.409,Soft,4,1,,27.0,49.5,False,True,17.883,37.942,25.584,5.864000000000004,False,10.0,83.20862121212122,8.151515877459008,77.681,122.783,7.663621212121212,27,0.9107760108824453,Outlier
VAN,McLaren,5,81.546,Soft,4,1,,27.0,49.5,False,True,17.887,38.061,25.598,6.001000000000005,False,13.0,83.3804696969697,8.799897646641996,77.537,121.907,7.835469696969695,24,0.9045360969994893,Outlier
GAS,Toro Rosso,5,81.399,Soft,4,1,,27.0,49.5,False,True,17.713,37.852,25.834,5.853999999999999,False,14.0,84.55118461538461,9.280640094257217,77.762,119.833,9.006184615384614,23,0.9010928315315649,Outlier
VET,Ferrari,6,78.447,ULTRASOFT,7,1,,27.0,49.5,False,True,17.209,37.024,24.214,2.902000000000001,False,18.0,79.05742000000001,2.6627003869403385,77.29,92.038,3.5124199999999983,18,0.9674168323011201,Outlier
BOT,Mercedes,6,78.801,ULTRASOFT,8,1,,27.0,49.5,False,True,17.324,37.25,24.227,3.2560000000000002,False,2.0,82.91527272727274,14.179361806779331,75.721,145.527,7.3702727272727255,28,0.8539634875312653,Outlier
RAI,Ferrari,6,78.698,ULTRASOFT,8,1,,27.0,49.5,False,True,17.247,37.146,24.305,3.1529999999999916,False,3.0,82.92818181818183,14.051537290011634,75.99,138.425,7.383181818181817,28,0.8551084967122319,Outlier
VER,Red Bull Racing,6,78.839,ULTRASOFT,8,1,,27.0,49.5,False,True,17.226,37.481,24.132,3.293999999999997,False,4.0,82.93053030303031,11.713492592495733,75.852,129.66,7.385530303030302,25,0.8762363196942102,Outlier
MAG,Haas F1 Team,6,79.941,ULTRASOFT,9,1,,26.9,50.1,False,True,17.641,37.484,24.816,4.396000000000001,False,11.0,83.32210606060606,11.228210639180618,77.697,145.657,7.777106060606059,28,0.8812461868865855,Outlier
HUL,Renault,6,80.409,ULTRASOFT,8,1,,26.9,50.1,False,True,17.618,37.755,25.036,4.864000000000004,False,5.0,83.18351515151515,9.999365406391352,77.91,133.756,7.63851515151515,28,0.8926909605442228,Outlier
